Genus,K1,K2,K3,K4,K5,K6,M1,M2,M3,M4,M5,M6,Y1,Y2,Y3,Y4,Y5,Y6,Z1,Z2,Z3,Z4,Z5,Z6
Coprococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677430281133567,0,0,0,0
Papillibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000666730164777598,0,0,0,0,0,0,0,0,0
Lysinibacillus,0,0,0,0.000281083106905275,0.000361772686162195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schinkia,0,0.000637010298333156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000614439324116743,0,0,0
Ornatilinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338715140566783,0,0.000251778183420407,0,0
Aneurinibacillus,0,0,0,0,0,0.000589414122362372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfitibacter,0,0,0,0,0,0,0,0,0.00052863436123348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudodesulfovibrio,0,0,0,0,0,0.000471531297889897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halobacillus,0,0,0,0.000468471844842125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amedibacillus,0,0.000212336766111052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125889091710203,0.000121192534539872,0
